chap_num,term_str,n
46,himself,1
46,his,6
46,honorable,1
46,hour,1
46,humanity,1
46,humans,1
46,i,12
46,idols,1
46,if,6
46,ignorant,1
46,ignore,1
46,impatient,1
46,improve,1
46,in,15
46,indeed,2
46,inform,1
46,inhabitants,1
46,inspired,1
46,instead,1
46,invented,2
46,invokes,1
46,is,22
46,israel,1
46,it,16
46,its,3
46,jinn,2
46,justified,1
46,kindness,1
46,know,1
46,knowledge,2
46,knows,1
46,language,1
46,lasted,1
46,lead,1
46,lie,2
46,lies,1
46,life,1
46,lifethey,1
46,like,1
46,listen,1
46,lord,4
46,losers,1
46,magic,1
46,making,1
46,man,1
46,many,1
46,maturity,1
46,may,1
46,me,11
46,means,1
46,meem,1
46,mention,1
46,merciful,1
46,mercy,1
46,messengers,2
46,minds,2
46,misdeeds,1
46,model,1
46,months,1
46,more,1
46,morning,1
46,moses,2
46,mother,1
46,my,2
46,myself,1
46,nearness,1
46,neither,1
46,never,1
46,news,1
46,no,1
46,none,1
46,nor,3
46,not,14
46,nothing,4
46,number,1
46,o,2
46,obvious,1
46,obviously,1
46,of,33
46,on,5
46,one,1
46,only,4
46,or,4
46,other,1
46,our,6
46,overlook,1
46,own,2
46,painful,1
46,paraded,1
46,paradise,1
46,paradisethe,1
46,parents,3
46,passed,3
46,path,1
46,patient,2
46,pay,1
46,people,8
46,period,1
46,plain,1
46,pleasing,1
46,pleasure,1
46,portion,1
46,prayers,1
46,preceded,1
46,presence,1
46,presented,1
46,prior,1
46,proclamation,1
46,promise,2
46,promised,2
46,promising,1
46,protect,1
46,protectors,1
46,punishment,2
46,quran,1
46,rain,1
46,raised,1
46,reached,1
46,real,1
46,realize,1
46,reason,1
46,recall,1
46,receive,1
46,recited,1
46,regarding,1
46,renounce,1
46,repaid,1
46,repay,1
46,repented,1
46,requite,1
46,resolve,1
46,resurrection,1
46,return,1
46,revelations,2
46,revive,1
46,reward,1
46,ridicule,1
46,righteous,1
46,righteousness,1
46,rushed,1
46,said,5
46,same,1
46,save,1
46,saw,1
46,say,11
46,says,3
46,scripture,3
46,see,1
46,seem,1
46,seen,1
46,sending,1
46,sent,2
46,sentence,1
46,shall,1
46,shame,1
46,share,1
46,show,1
46,sight,2
46,signs,1
46,sin,1
46,since,1
46,sincerely,1
46,sinful,1
46,sins,1
46,so,4
46,some,1
46,squandered,1
46,straight,1
46,suffering,2
46,sufficient,1
46,surrendered,1
46,surrounded,1
46,takes,1
46,tales,1
46,taste,1
46,testified,1
46,than,1
46,that,6
46,the,59
46,their,13
46,them,17
46,then,6
46,there,3
46,these,2
46,they,36
46,thirty,1
46,this,6
46,those,12
46,threaten,1
46,thus,1
46,tired,1
46,to,34
46,today,1
46,took,1
46,torment,1
46,towards,1
46,townships,1
46,trace,1
46,tremendous,1
46,true,1
46,truly,1
46,truth,3
46,truthful,2
46,turned,1
46,unjust,2
46,until,2
46,up,1
46,upon,5
46,us,6
46,used,3
46,valley,1
46,warn,1
46,warned,1
46,warner,1
46,warning,1
46,warnings,2
46,was,6
46,way,2
46,we,11
46,weaning,1
46,well,1
46,were,4
46,what,13
46,when,13
46,where,1
46,which,3
46,while,2
46,who,13
46,whom,3
46,why,1
46,will,19
46,wind,1
46,wise,1
46,with,11
46,witness,3
46,woe,1
46,works,1
46,worldly,1
46,worship,3
46,worshiped,1
46,would,1
46,wrong,1
46,wrongand,1
46,wronged,1
46,years,1
46,yes,2
46,you,32
46,your,4
47,a,4
47,abiding,1
47,about,1
47,actions,1
47,admit,2
47,after,2
47,against,1
47,already,1
47,among,3
47,and,53
47,angels,1
47,another,1
47,appear,1
47,approval,1
47,are,14
47,as,6
47,ask,3
47,at,4
47,away,2
47,backs,1
47,be,3
47,beating,1
47,became,1
47,because,5
47,become,2
47,been,1
47,before,1
47,being,2
47,believe,8
47,believing,2
47,beneath,1
47,better,1
47,bind,1
47,blinded,1
47,boiling,1
47,bowels,1
47,burdens,1
47,but,10
47,by,5
47,call,1
47,called,1
47,cattle,1
47,cause,1
47,certain,1
47,certainly,1
47,chapter,2
47,cites,1
47,clear,2
47,come,2
47,comes,1
47,comparable,1
47,concerns,1
47,consequences,1
47,could,2
47,cursed,1
47,cutsup,1
47,deaf,1
47,death,2
47,decisive,1
47,deed,1
47,deeds,6
47,defeated,1
47,delightful,1
47,desires,2
47,destroyed,1
47,destruction,1
47,did,1
47,die,1
47,disbelieve,7
47,disbelievers,1
47,disbelieversgod,1
47,disliked,1
47,displeases,1
47,do,4
47,down,4
47,drink,1
47,drinkers,1
47,dwelling,1
47,earth,2
47,eat,2
47,efforts,1
47,either,1
47,encounter,1
47,enjoy,1
47,enticed,1
47,every,1
47,evicted,1
47,evidence,1
47,evil,1
47,examples,1
47,expose,2
47,faces,1
47,fainting,1
47,faith,1
47,falsehoods,1
47,family,1
47,fighting,1
47,fire,2
47,firmly,1
47,flow,1
47,follow,4
47,foothold,1
47,for,16
47,forever,2
47,forgive,1
47,forgiveness,2
47,fresh,1
47,from,7
47,fruit,1
47,garden,1
47,gardens,1
47,given,3
47,go,2
47,god,25
47,godhe,1
47,gods,1
47,good,2
47,grace,1
47,grant,1
47,granted,1
47,guidance,3
47,guide,1
47,guided,1
47,had,2
47,hand,1
47,has,9
47,hated,2
47,have,11
47,he,21
47,hearts,4
47,helper,1
47,here,1
47,him,1
47,himself,1
47,hinder,2
47,his,3
47,honey,1
47,hour,1
47,how,3
47,hurt,1
47,identified,1
47,if,5
47,improve,1
47,in,11
47,increases,1
47,into,2
47,is,22
47,it,5
47,its,2
47,journeyed,1
47,just,2
47,killed,1
47,know,2
47,knowledge,1
47,knows,3
47,latitude,1
47,lays,1
47,lead,1
47,least,1
47,leave,1
47,let,2
47,life,2
47,like,3
47,likely,1
47,likeness,1
47,listen,1
47,locks,1
47,look,1
47,looking,1
47,lord,3
47,lordhe,1
47,made,2
47,make,1
47,malice,1
47,many,1
47,marks,1
47,master,2
47,matter,1
47,matters,1
47,means,1
47,men,1
47,mentioned,1
47,messenger,2
47,milk,1
47,mind,1
47,mischief,1
47,more,1
47,movements,1
47,muhammadand,1
47,necks,1
47,needy,1
47,no,3
47,not,11
47,nothing,1
47,now,1
47,nullified,2
47,nullifies,1
47,nullify,1
47,o,2
47,obedience,1
47,obey,3
47,of,17
47,on,1
47,one,1
47,only,1
47,oppose,1
47,or,2
47,others,1
47,own,3
47,paradise,1
47,pastime,1
47,path,3
47,peace,1
47,people,2
47,perdition,1
47,play,1
47,ponder,1
47,possessions,1
47,poured,1
47,powerful,1
47,presence,1
47,press,1
47,promised,1
47,pure,1
47,pursued,1
47,quran,1
47,ransom,1
47,reactions,1
47,recognize,1
47,recognized,1
47,release,1
47,relieves,1
47,reminded,1
47,remits,1
47,repel,1
47,replace,1
47,restingplace,1
47,revealed,2
47,reverted,1
47,rewards,1
47,rich,1
47,righteous,2
47,righteousness,2
47,rivers,5
47,routed,1
47,said,1
47,say,3
47,sealed,1
47,secret,1
47,see,1
47,seen,1
47,sent,3
47,settled,1
47,sever,1
47,shown,1
47,sickness,2
47,sight,1
47,sin,1
47,sins,1
47,so,4
47,some,1
47,someone,2
47,something,1
47,soul,1
47,speech,2
47,spend,1
47,stands,1
47,state,1
47,steadfast,1
47,strained,1
47,strengthen,1
47,strike,1
47,strive,1
47,suddenly,1
47,support,2
47,take,1
47,test,2
47,tests,1
47,than,1
47,that,8
47,the,32
47,their,27
47,them,27
47,themsatan,1
47,themselves,1
47,themthey,1
47,then,4
47,there,3
47,therein,1
47,they,17
47,think,1
47,this,1
47,those,26
47,thoughts,1
47,through,1
47,thus,2
47,ties,1
47,tightfisted,1
47,to,21
47,tokens,1
47,tone,1
47,town,2
47,true,1
47,truth,2
47,turn,2
47,unbelievers,1
47,until,3
47,unwillingness,1
47,upon,3
47,upper,1
47,upright,1
47,waiting,1
47,war,1
47,was,3
47,waste,4
47,water,2
47,waver,1
47,way,1
47,we,7
47,were,1
47,what,5
47,when,7
47,which,3
47,while,5
47,who,23
47,whoever,1
47,whom,1
47,whose,4
47,will,25
47,willed,2
47,wine,1
47,with,3
47,withhold,1
47,withholding,1
47,withholds,1
47,woe,1
47,women,1
47,work,1
47,works,2
47,world,1
47,would,4
47,yet,2
47,you,33
47,your,14
48,a,18
48,abide,1
48,about,2
48,abundant,2
48,add,1
48,admit,2
48,admits,1
48,advantage,1
48,after,1
48,against,3
48,all,1
48,allegiance,3
48,among,2
48,amongst,1
48,an,4
48,and,58
48,angry,1
48,any,3
48,anything,1
48,approval,1
48,are,5
48,as,3
48,ask,1
48,avail,1
48,aware,1
48,away,2
48,awayhe,1
48,back,1
48,barred,1
48,be,2
48,bearer,1
48,became,1
48,becomes,1
48,before,2
48,behind,3
48,believe,3
48,believers,6
48,belong,2
48,belongings,1
48,belongs,1
48,beneath,2
48,besides,1
48,blame,3
48,blazing,1
48,blessings,1
48,blind,1
48,breaks,2
48,but,6
48,by,1
48,called,1
48,can,1
48,capable,1
48,capture,2
48,change,2
48,collect,1
48,come,1
48,compassionate,1
48,complete,1
48,conquest,1
48,conspicuous,1
48,covenant,1
48,crime,1
48,cursed,1
48,cut,1
48,days,1
48,deeds,1
48,depart,1
48,description,2
48,desertarabs,2
48,deserving,1
48,desires,2
48,destination,2
48,did,2
48,disbelieve,1
48,disbelieved,3
48,disbelievers,3
48,dispersed,1
48,do,3
48,does,1
48,down,3
48,earth,3
48,effects,1
48,encompassed,1
48,enrages,1
48,enter,1
48,evening,1
48,everything,2
48,evil,3
48,expedited,1
48,faces,1
48,fact,2
48,faith,2
48,faithful,2
48,families,2
48,farmers,1
48,favors,1
48,fearing,1
48,female,3
48,fight,1
48,filled,1
48,find,1
48,fine,2
48,fire,1
48,fled,1
48,flow,2
48,follow,2
48,for,8
48,forces,1
48,forever,1
48,forgive,1
48,forgiveness,2
48,forgives,1
48,forgiving,1
48,fought,1
48,found,1
48,from,7
48,fulfilled,1
48,fulfills,1
48,gain,1
48,gains,3
48,gardens,2
48,give,1
48,giving,1
48,god,36
48,gods,2
48,good,2
48,gospel,1
48,grant,1
48,granted,2
48,great,4
48,grows,1
48,guidance,1
48,guide,2
48,guilty,1
48,had,2
48,hair,1
48,hand,1
48,hands,4
48,harbor,1
48,harbored,1
48,has,10
48,have,5
48,he,20
48,heads,1
48,hearts,5
48,heavens,3
48,hella,1
48,help,1
48,helper,1
48,him,7
48,his,12
48,honor,1
48,hurt,1
48,hypocrites,1
48,idolaters,1
48,if,4
48,ignorance,1
48,imminent,2
48,imposed,1
48,impressing,1
48,in,13
48,incapable,1
48,informed,1
48,into,4
48,is,20
48,it,9
48,its,2
48,jealous,1
48,kingdom,1
48,kneeling,1
48,knew,2
48,know,2
48,knowing,1
48,lagged,2
48,lame,1
48,let,1
48,like,1
48,little,1
48,loss,2
48,make,1
48,male,3
48,marks,1
48,may,4
48,mecca,1
48,men,1
48,merciful,1
48,mercy,1
48,messenger,5
48,messengerhe,1
48,messengers,1
48,messengerwe,1
48,might,1
48,mighty,2
48,miserable,1
48,morning,1
48,mosque,2
48,most,1
48,muhammad,1
48,neither,1
48,never,2
48,news,1
48,no,1
48,nor,3
48,not,7
48,obey,1
48,obeys,1
48,observer,1
48,of,22
48,offering,1
48,on,7
48,ongoing,1
48,only,1
48,or,2
48,other,1
48,our,2
48,over,3
48,own,1
48,painful,3
48,past,2
48,path,2
48,pattern,2
48,penalty,1
48,people,2
48,peoples,1
48,plant,1
48,pleased,1
48,pledge,2
48,pledged,1
48,pledging,1
48,praise,1
48,preoccupied,1
48,prepared,2
48,prevail,1
48,prevented,1
48,promised,2
48,prostrating,1
48,prostration,1
48,protector,1
48,punish,3
48,punished,1
48,punishes,1
48,punishment,2
48,rage,1
48,ragethe,1
48,reaching,1
48,religion,1
48,religions,1
48,remained,1
48,remit,1
48,restrained,1
48,rests,1
48,return,1
48,reward,3
48,rewarded,1
48,righteousnessof,1
48,rivers,2
48,sacred,2
48,said,1
48,say,7
48,security,1
48,see,1
48,seeking,1
48,seemed,1
48,sent,5
48,serenity,2
48,shaven,1
48,short,1
48,sick,1
48,sign,1
48,sin,1
48,since,1
48,sins,1
48,so,2
48,sprouts,1
48,stem,1
48,stern,1
48,straight,2
48,strong,1
48,submit,1
48,such,1
48,suffices,1
48,support,2
48,surrounded,1
48,that,8
48,the,45
48,their,13
48,them,16
48,themselves,1
48,then,2
48,there,1
48,therein,1
48,they,11
48,thick,1
48,things,1
48,this,2
48,those,8
48,thought,1
48,thoughts,2
48,through,1
48,thus,1
48,to,21
48,tongues,1
48,torah,1
48,tranquility,1
48,tree,1
48,triumph,1
48,troops,1
48,truth,2
48,turn,1
48,turned,2
48,turns,1
48,uncivilized,1
48,under,1
48,understand,1
48,unintentional,1
48,unless,1
48,unwavering,1
48,upon,4
48,us,5
48,valley,1
48,victory,2
48,vision,1
48,want,1
48,warner,1
48,was,2
48,we,3
48,were,5
48,what,5
48,when,2
48,which,5
48,who,15
48,whoever,4
48,whom,1
48,whomever,3
48,will,18
48,willing,1
48,wills,3
48,wise,3
48,with,13
48,withheld,1
48,witness,2
48,women,1
48,word,1
48,words,1
48,worthy,1
48,would,2
48,yet,1
48,you,44
48,your,3
49,a,8
49,about,1
49,above,2
49,adorned,1
49,after,1
49,against,1
49,aggresses,1
49,aggressing,1
49,all,1
49,allknowing,1
49,among,2
49,and,29
49,another,6
49,any,4
49,are,8
49,as,1
49,attained,1
49,avoid,1
49,aware,1
49,backbite,1
49,be,4
49,become,1
49,been,1
49,before,1
49,behind,1
49,believe,6
49,believed,2
49,believers,3
49,best,1
49,better,3
49,between,3
49,brings,1
49,brother,1
49,brothers,2
49,but,5
49,by,1
49,call,1
49,came,1
49,cause,1
49,chambersmost,1
49,command,1
49,complied,1
49,complies,1
49,conscious,1
49,consider,1
49,created,1
49,dead,1
49,deeds,1
49,desertarabs,1
49,detest,1
49,diminish,1
49,disbelief,1
49,do,7
49,does,1
49,done,2
49,doubted,1
49,each,1
49,earth,2
49,eat,1
49,entered,1
49,equitable,2
49,everything,2
49,evil,1
49,faith,4
49,favor,4
49,fear,1
49,female,1
49,fight,2
49,flesh,1
49,for,7
49,forgiveness,1
49,forgiving,2
49,from,3
49,given,1
49,god,24
49,gods,3
49,going,1
49,grace,1
49,great,1
49,group,2
49,groups,1
49,guided,1
49,guiding,1
49,had,2
49,hardship,1
49,harm,1
49,has,5
49,hateful,1
49,have,9
49,having,1
49,he,2
49,hearing,1
49,hearts,3
49,heavens,2
49,him,1
49,his,4
49,if,5
49,ignorance,1
49,in,6
49,insult,1
49,into,1
49,investigate,1
49,is,13
49,it,7
49,justice,1
49,know,2
49,knowing,2
49,knows,2
49,lest,2
49,like,1
49,loudly,2
49,love,1
49,loves,1
49,lower,1
49,made,2
49,male,1
49,many,1
49,may,4
49,me,1
49,merciful,3
49,mercy,1
49,messenger,4
49,messengerthose,1
49,mindful,1
49,mischief,1
49,most,4
49,names,1
49,news,1
49,no,1
49,nor,4
49,not,11
49,o,6
49,obey,1
49,obeyed,1
49,of,16
49,on,1
49,once,1
49,one,7
49,opinions,1
49,other,4
49,out,2
49,patient,1
49,people,4
49,persons,1
49,piety,1
49,place,1
49,prophet,1
49,races,1
49,raise,1
49,realizing,1
49,rebellion,1
49,receive,1
49,reconcile,3
49,regarded,1
49,regretful,1
49,relenting,1
49,religion,1
49,remain,2
49,remained,1
49,repentthese,1
49,return,1
49,reward,1
49,ridicule,2
49,righteous,1
49,rightly,1
49,say,5
49,secrets,1
49,seeing,1
49,shall,4
49,sight,1
49,sincere,2
49,sinful,1
49,slander,1
49,so,3
49,speak,2
49,spy,1
49,strive,1
49,submission,1
49,submitted,2
49,suffered,1
49,suspicion,1
49,suspicionsome,1
49,teach,1
49,tested,1
49,than,2
49,that,5
49,the,25
49,their,3
49,them,5
49,then,1
49,these,2
49,they,9
49,things,2
49,those,3
49,to,10
49,tribes,1
49,troublemaker,1
49,two,1
49,understand,1
49,until,2
49,vain,1
49,voice,1
49,voices,2
49,we,3
49,wealth,1
49,wellexperienced,1
49,what,1
49,when,1
49,who,9
49,whoever,1
49,whose,1
49,wickedness,1
49,will,2
49,wise,1
49,with,4
49,without,1
49,women,2
49,works,1
49,would,4
49,wrongdoers,1
49,yet,1
49,you,35
49,your,9
50,a,17
50,aad,1
50,above,1
50,accompanied,1
50,advance,1
50,aggressor,1
50,agony,1
50,all,3
50,am,1
50,among,1
50,an,1
50,and,43
50,another,1
50,any,2
50,are,7
50,as,2
50,astray,1
50,at,2
50,aware,1
50,away,1
50,be,2
50,become,1
50,before,4
50,being,1
50,between,1
50,blessed,1
50,blown,1
50,book,1
50,brethren,1
50,brought,2
50,but,4
50,by,5
50,caller,1
50,calls,1
50,came,2
50,careful,1
50,cares,1
50,changed,1
50,closer,1
50,clustered,1
50,come,4
50,comprehensive,1
50,confused,1
50,constructed,1
50,consumes,1
50,control,1
50,crack,1
50,cracks,1
50,created,2
50,creation,2
50,dates,1
50,day,7
50,days,1
50,daze,1
50,dead,1
50,death,2
50,decorated,1
50,decree,1
50,delightful,1
50,denied,2
50,desireand,1
50,destination,1
50,destroy,1
50,devotions,1
50,dictator,1
50,did,3
50,died,1
50,disbeliever,1
50,disbelievers,1
50,do,1
50,does,1
50,doubt,1
50,doubter,1
50,down,1
50,driver,1
50,during,1
50,dust,1
50,dwellers,2
50,earth,4
50,easy,1
50,emergence,1
50,end,1
50,endure,1
50,enter,1
50,escape,1
50,escort,2
50,eternity,1
50,evade,1
50,even,1
50,every,4
50,explored,1
50,fabricated,1
50,far,2
50,farfetched,1
50,fatigue,1
50,fatigued,1
50,feared,1
50,fears,1
50,feud,1
50,first,1
50,for,6
50,forward,1
50,from,5
50,full,1
50,fully,1
50,gardens,1
50,gathering,1
50,generations,1
50,glorify,1
50,glorious,1
50,god,2
50,good,1
50,gracious,1
50,grain,1
50,grew,1
50,had,1
50,harvest,1
50,has,4
50,have,5
50,he,3
50,hear,1
50,heart,2
50,heavens,1
50,hell,2
50,him,6
50,his,4
50,how,3
50,human,1
50,i,3
50,in,11
50,intense,1
50,into,2
50,inwardly,1
50,is,18
50,it,11
50,jugular,1
50,keen,1
50,kinds,1
50,know,2
50,landswas,1
50,left,1
50,lesson,1
50,life,1
50,lifted,1
50,likewise,1
50,listen,2
50,lord,2
50,lot,1
50,make,1
50,many,1
50,marveled,1
50,me,2
50,messengers,1
50,more,3
50,most,1
50,mountains,1
50,my,3
50,nearby,1
50,nearer,1
50,neglect,1
50,new,1
50,night,1
50,no,2
50,noah,1
50,not,8
50,observed,1
50,of,17
50,on,2
50,once,1
50,or,1
50,our,1
50,out,1
50,over,1
50,pairs,1
50,palm,1
50,paradise,1
50,peace,1
50,penitent,2
50,people,2
50,pharaoh,1
50,pious,1
50,place,1
50,possesses,1
50,powerful,1
50,praises,1
50,presencei,1
50,preventer,1
50,proclaim,1
50,produced,1
50,promised,1
50,promisedfor,1
50,qaf,1
50,quran,2
50,ready,2
50,rebel,1
50,receive,1
50,receivers,1
50,rejected,1
50,remind,1
50,reminder,2
50,repentant,1
50,resurrection,1
50,return,1
50,revive,1
50,right,1
50,rising,1
50,russ,1
50,say,8
50,screen,1
50,seated,1
50,servants,2
50,set,1
50,shout,1
50,six,1
50,sky,2
50,so,6
50,soaring,1
50,something,1
50,soul,2
50,spread,1
50,state,1
50,strange,1
50,stubborn,1
50,sun,1
50,sunset,1
50,sustenance,1
50,thamood,1
50,than,2
50,that,4
50,the,50
50,them,10
50,there,3
50,thereby,1
50,therein,1
50,they,13
50,this,8
50,threat,1
50,throw,1
50,to,13
50,today,1
50,toss,1
50,touched,1
50,town,1
50,trees,1
50,tried,1
50,true,1
50,trumpet,1
50,truth,4
50,tubba,1
50,two,1
50,unjust,1
50,us,4
50,utter,1
50,vein,1
50,vision,1
50,warned,1
50,warner,1
50,warning,1
50,was,1
50,watcher,1
50,water,1
50,we,17
50,were,4
50,what,8
50,whatever,1
50,when,6
50,whispers,1
50,who,4
50,whoever,2
50,will,11
50,with,6
50,witness,2
50,woods,1
50,word,1
50,worshiper,1
50,you,7
50,your,3
51,a,15
51,aad,1
51,abrahams,1
51,against,1
51,all,2
51,am,2
51,amidst,1
51,and,31
51,announced,1
51,another,1
51,any,1
51,are,11
51,as,4
51,ask,1
51,at,2
51,authority,1
51,averted,2
51,away,3
51,barren,1
51,because,1
51,before,4
51,beggar,1
51,believers,2
51,benefits,1
51,blame,2
51,boy,1
51,brought,1
51,business,1
51,but,6
51,by,4
51,calf,1
51,came,3
51,carrying,1
51,challenge,1
51,clasped,1
51,clay,1
51,clear,3
51,command,1
51,commanded,1
51,constructed,1
51,convinced,1
51,could,2
51,counterparts,1
51,create,1
51,created,1
51,crying,1
51,dawn,1
51,day,3
51,dazed,1
51,decayed,1
51,defied,1
51,deprived,1
51,devastating,1
51,did,2
51,differ,1
51,disbelieve,1
51,distributing,1
51,do,5
51,earth,2
51,earthwe,1
51,eat,1
51,enjoy,1
51,entered,1
51,envoys,1
51,evacuated,1
51,except,1
51,excessive,1
51,expanding,1
51,face,1
51,fact,2
51,family,1
51,fatted,1
51,fear,3
51,feed,1
51,find,1
51,fire,1
51,flee,1
51,for,7
51,forward,1
51,found,1
51,from,5
51,gardens,1
51,gently,1
51,given,1
51,god,4
51,good,1
51,guests,1
51,guilty,1
51,harbored,1
51,has,2
51,have,1
51,he,10
51,heaven,2
51,help,1
51,her,1
51,him,6
51,his,4
51,honorable,1
51,household,1
51,humans,1
51,i,5
51,ignorance,1
51,immoral,1
51,imposters,1
51,in,12
51,into,1
51,is,11
51,it,13
51,jinn,1
51,judgment,2
51,knowing,1
51,knowledgeable,1
51,left,1
51,let,1
51,lightning,1
51,like,2
51,likewise,1
51,little,1
51,livelihood,2
51,loads,1
51,looked,1
51,lord,5
51,madman,2
51,marked,1
51,may,1
51,me,3
51,messenger,1
51,moses,1
51,moving,1
51,muslims,1
51,need,2
51,news,1
51,night,1
51,no,2
51,noah,1
51,nor,2
51,not,8
51,nothing,1
51,o,1
51,of,13
51,old,1
51,on,2
51,one,3
51,only,1
51,or,2
51,ordeal,1
51,other,1
51,outhow,1
51,painful,1
51,pairs,1
51,pardon,1
51,peace,2
51,people,4
51,perish,1
51,pharaoh,1
51,pious,1
51,place,1
51,ponder,1
51,power,2
51,pray,1
51,prepared,1
51,presented,1
51,promised,3
51,provider,1
51,punishment,1
51,reached,1
51,rebellious,1
51,receiving,1
51,recommend,1
51,reflect,1
51,remind,1
51,reminder,1
51,rendered,1
51,rise,1
51,rocks,1
51,ruins,1
51,rush,1
51,said,10
51,say,1
51,sea,1
51,see,1
51,seized,1
51,sent,2
51,set,2
51,share,1
51,she,1
51,sign,1
51,signs,1
51,sin,1
51,sky,1
51,sleep,1
51,slipped,1
51,so,7
51,sorcerer,2
51,spared,1
51,speak,1
51,spoke,1
51,spread,1
51,spreaders,1
51,spreading,1
51,springs,1
51,story,1
51,strangers,1
51,strong,1
51,struck,1
51,take,1
51,taste,1
51,thamood,1
51,that,6
51,the,37
51,their,5
51,theirs,1
51,them,12
51,then,1
51,there,1
51,they,21
51,things,1
51,this,1
51,those,8
51,threw,1
51,thus,1
51,to,17
51,told,1
51,towards,1
51,troops,1
51,true,2
51,turn,3
51,turned,1
51,universe,1
51,unleash,1
51,unleashed,1
51,up,2
51,upon,3
51,used,2
51,virtuous,1
51,warlords,1
51,warner,2
51,was,2
51,we,10
51,wealth,1
51,well,1
51,were,4
51,what,6
51,when,2
51,which,1
51,while,1
51,who,6
51,wife,1
51,will,3
51,wind,1
51,wise,1
51,with,5
51,within,1
51,woe,1
51,woman,1
51,worship,1
51,would,1
51,woven,1
51,wrong,1
51,you,13
51,your,5
51,yourselves,2
52,a,15
52,aggressive,1
52,agitation,1
52,agony,1
52,amid,1
52,and,23
52,another,1
52,any,1
52,approach,1
52,are,13
52,arise,1
52,as,1
52,associate,1
52,at,1
52,avail,1
52,avert,1
52,await,2
52,be,5
52,befall,1
52,before,3
52,being,1
52,believe,1
52,believed,1
52,besides,2
52,blessed,1
52,bliss,1
52,book,1
52,burdened,1
52,burn,1
52,but,3
52,by,4
52,calamity,1
52,certain,1
52,clear,1
52,clouds,1
52,coming,1
52,compassionate,1
52,compel,1
52,conspiracy,2
52,controllers,1
52,couple,1
52,create,1
52,created,1
52,creators,1
52,cup,1
52,daughters,1
52,day,5
52,debt,1
52,decision,1
52,demand,1
52,deniers,1
52,deny,1
52,deprive,1
52,desire,1
52,did,1
52,disbelievers,1
52,discourse,1
52,do,13
52,down,2
52,dreams,1
52,drink,1
52,during,1
52,earned,1
52,earth,1
52,eat,1
52,elevated,1
52,enjoying,1
52,even,1
52,every,1
52,exchange,1
52,eyes,1
52,fact,1
52,faithwe,1
52,falling,1
52,families,1
52,fearful,1
52,fiery,1
52,fire,2
52,followed,1
52,for,9
52,forcefully,1
52,frequented,1
52,from,1
52,fruit,1
52,furnishings,1
52,future,1
52,gardens,1
52,given,1
52,glorify,1
52,go,2
52,god,4
52,good,1
52,gorgeous,1
52,grace,1
52,happily,1
52,harm,1
52,has,3
52,have,2
52,he,3
52,heaven,1
52,heavens,1
52,hell,2
52,helped,1
52,hidden,1
52,him,4
52,hostage,1
52,house,1
52,i,1
52,if,2
52,impatient,1
52,in,6
52,inquiring,1
52,inscribed,1
52,into,2
52,is,10
52,it,7
52,know,2
52,leave,1
52,let,2
52,like,2
52,listen,1
52,listener,1
52,lord,7
52,lumps,1
52,luxurious,1
52,made,1
52,madman,1
52,magic,1
52,mass,1
52,means,1
52,meat,1
52,meet,1
52,most,1
52,motion,1
52,mount,1
52,mountains,1
52,neither,2
52,night,1
52,nor,2
52,not,6
52,nothing,3
52,of,17
52,offspring,2
52,on,4
52,one,1
52,only,1
52,or,17
52,our,2
52,out,1
52,patient,1
52,patiently,1
52,payment,1
52,pearls,1
52,people,1
52,person,1
52,planning,1
52,play,1
52,ploys,1
52,poetwe,1
52,possess,1
52,praises,1
52,pray,1
52,proclaim,1
52,produce,2
52,proof,1
52,published,1
52,punishment,2
52,rather,1
52,receding,1
52,relaxing,1
52,remind,1
52,repaid,1
52,righteous,1
52,roof,1
52,same,1
52,say,5
52,scroll,1
52,sea,1
52,see,2
52,seething,1
52,serving,1
52,shoved,1
52,sin,1
52,sky,1
52,so,4
52,sons,1
52,soothsayer,1
52,spared,2
52,speculation,1
52,spouses,1
52,stairway,1
52,stars,1
52,stunned,1
52,such,1
52,suffering,1
52,supply,1
52,sways,1
52,that,3
52,the,37
52,their,9
52,them,14
52,then,1
52,there,2
52,therein,1
52,they,29
52,this,5
52,those,3
52,time,1
52,to,10
52,transcends,1
52,treasuries,1
52,truthful,1
52,unite,1
52,until,1
52,up,1
52,us,2
52,used,4
52,waiting,2
52,we,5
52,were,3
52,what,5
52,when,4
52,wherein,1
52,whether,1
52,which,3
52,who,3
52,will,14
52,winds,1
52,with,5
52,woe,1
52,works,1
52,would,1
52,writing,1
52,wrong,1
52,you,13
52,your,5
52,youths,1
53,a,5
53,aad,1
53,about,1
53,abraham,1
53,accepted,1
53,acclaim,1
53,according,1
53,after,1
53,allat,1
53,aluzza,1
53,an,1
53,ancestors,1
53,and,41
53,angel,1
53,angels,1
53,another,2
53,approves,1
53,are,3
53,around,1
53,as,2
53,assumptions,3
53,astray,1
53,at,3
53,attains,1
53,authority,1
53,avails,1
53,avoid,2
53,aware,1
53,away,2
53,back,1
53,be,2
53,bears,1
53,before,1
53,being,2
53,believe,1
53,belong,1
53,belongs,1
53,besides,1
53,best,3
53,bizarre,1
53,bow,1
53,bows,1
53,burdens,1
53,but,4
53,by,2
53,came,1
53,can,3
53,causes,1
53,cities,1
53,closer,1
53,come,1
53,concerning,1
53,considered,2
53,covered,4
53,created,2
53,death,1
53,deeds,1
