chap_num,verse_num,token_num,token_str,term_str,chunk_100_id,chunk_80_id,chunk_60_id
33,6,12,"themselves,",themselves,70,56,42
33,6,13,and,and,70,56,42
33,6,14,his,his,70,56,42
33,6,15,wives,wives,70,56,42
33,6,16,are,are,70,56,42
33,6,17,mothers,mothers,70,56,42
33,6,18,to,to,70,56,42
33,6,19,them.,them,70,56,42
33,6,20,And,and,70,56,42
33,6,21,blood-relatives,bloodrelatives,70,56,42
33,6,22,are,are,70,56,42
33,6,23,closer,closer,70,56,42
33,6,24,to,to,70,56,42
33,6,25,one,one,70,56,42
33,6,26,another,another,70,56,42
33,6,27,in,in,70,56,42
33,6,28,God’s,gods,70,56,42
33,6,29,Book,book,70,56,42
33,6,30,than,than,70,56,42
33,6,31,the,the,70,56,42
33,6,32,believers,believers,70,56,42
33,6,33,or,or,70,56,42
33,6,34,the,the,70,56,42
33,6,35,"emigrants,",emigrants,70,56,42
33,6,36,though,though,70,56,42
33,6,37,you,you,70,56,42
33,6,38,should,should,70,56,42
33,6,39,do,do,70,56,42
33,6,40,good,good,70,56,42
33,6,41,to,to,70,56,42
33,6,42,your,your,70,56,42
33,6,43,friends.,friends,70,56,42
33,6,44,That,that,70,56,42
33,6,45,is,is,70,56,42
33,6,46,inscribed,inscribed,70,56,42
33,6,47,in,in,70,56,42
33,6,48,the,the,70,56,42
33,6,49,Book.,book,70,56,42
33,7,0,Recall,recall,70,56,42
33,7,1,that,that,70,56,42
33,7,2,We,we,70,56,42
33,7,3,received,received,70,56,42
33,7,4,a,a,70,56,42
33,7,5,pledge,pledge,70,56,42
33,7,6,from,from,70,56,42
33,7,7,the,the,70,56,42
33,7,8,"prophets,",prophets,70,56,42
33,7,9,and,and,70,56,42
33,7,10,from,from,70,56,42
33,7,11,"you,",you,70,56,42
33,7,12,and,and,70,56,42
33,7,13,from,from,70,56,42
33,7,14,"Noah,",noah,70,56,42
33,7,15,and,and,70,56,42
33,7,16,"Abraham,",abraham,70,56,42
33,7,17,and,and,70,56,42
33,7,18,"Moses,",moses,70,56,42
33,7,19,and,and,70,56,42
33,7,20,Jesus,jesus,70,56,42
33,7,21,son,son,70,56,42
33,7,22,of,of,70,56,42
33,7,23,Mary.,mary,70,56,42
33,7,24,We,we,70,56,42
33,7,25,received,received,70,56,42
33,7,26,from,from,70,56,42
33,7,27,them,them,70,56,42
33,7,28,a,a,70,56,42
33,7,29,solemn,solemn,70,56,42
33,7,30,pledge.,pledge,70,56,42
33,8,0,That,that,70,56,42
33,8,1,He,he,70,56,42
33,8,2,may,may,70,56,42
33,8,3,ask,ask,70,56,42
33,8,4,the,the,70,56,42
33,8,5,sincere,sincere,70,56,42
33,8,6,about,about,70,56,42
33,8,7,their,their,70,56,42
33,8,8,sincerity.,sincerity,70,56,42
33,8,9,He,he,70,56,42
33,8,10,has,has,70,56,42
33,8,11,prepared,prepared,70,56,42
33,8,12,for,for,70,56,42
33,8,13,the,the,70,56,42
33,8,14,disbelievers,disbelievers,70,56,42
33,8,15,a,a,70,56,42
33,8,16,painful,painful,70,56,42
33,8,17,punishment.,punishment,70,56,42
33,9,0,O,o,70,56,42
33,9,1,you,you,70,56,42
33,9,2,who,who,70,56,42
33,9,3,believe!,believe,70,56,42
33,9,4,Remember,remember,70,56,42
33,9,5,God’s,gods,70,56,42
33,9,6,blessings,blessings,70,56,42
33,9,7,upon,upon,70,56,42
33,9,8,"you,",you,70,56,42
33,9,9,when,when,70,56,42
33,9,10,forces,forces,70,56,42
33,9,11,came,came,70,56,42
33,9,12,against,against,70,56,42
33,9,13,"you,",you,70,56,42
33,9,14,and,and,70,56,42
33,9,15,We,we,70,56,42
33,9,16,sent,sent,70,56,42
33,9,17,against,against,70,56,42
33,9,18,them,them,70,56,42
33,9,19,a,a,70,56,42
33,9,20,"wind,",wind,70,56,42
33,9,21,and,and,70,56,42
33,9,22,forces,forces,70,56,42
33,9,23,you,you,70,56,42
33,9,24,did,did,70,56,42
33,9,25,not,not,70,56,42
33,9,26,see.,see,70,56,42
33,9,27,God,god,70,56,42
33,9,28,is,is,70,56,42
33,9,29,Observant,observant,70,56,42
33,9,30,of,of,70,56,42
33,9,31,what,what,70,56,42
33,9,32,you,you,70,56,42
33,9,33,do.,do,70,56,42
33,10,0,When,when,70,56,42
33,10,1,they,they,70,56,42
33,10,2,came,came,70,56,42
33,10,3,upon,upon,70,56,42
33,10,4,"you,",you,70,56,42
33,10,5,from,from,70,56,42
33,10,6,above,above,70,56,42
33,10,7,"you,",you,70,56,42
33,10,8,and,and,70,56,42
33,10,9,from,from,70,56,42
33,10,10,beneath,beneath,70,56,42
33,10,11,you;,you,70,56,42
33,10,12,and,and,70,56,42
33,10,13,the,the,70,56,42
33,10,14,eyes,eyes,70,56,42
33,10,15,became,became,70,56,42
33,10,16,"dazed,",dazed,70,56,42
33,10,17,and,and,70,56,42
33,10,18,the,the,70,56,42
33,10,19,hearts,hearts,70,56,42
33,10,20,reached,reached,70,56,42
33,10,21,the,the,70,56,42
33,10,22,"throats,",throats,70,56,42
33,10,23,and,and,70,56,42
33,10,24,you,you,70,56,42
33,10,25,harbored,harbored,70,56,42
33,10,26,doubts,doubts,70,56,42
33,10,27,about,about,70,56,42
33,10,28,God.,god,70,56,42
33,11,0,There,there,70,56,42
33,11,1,and,and,70,56,42
33,11,2,then,then,70,56,42
33,11,3,the,the,70,56,42
33,11,4,believers,believers,70,56,42
33,11,5,were,were,70,56,42
33,11,6,"tested,",tested,70,56,42
33,11,7,and,and,70,56,42
33,11,8,were,were,70,56,42
33,11,9,shaken,shaken,70,56,42
33,11,10,most,most,70,56,42
33,11,11,severely.,severely,70,56,42
33,12,0,When,when,70,56,42
33,12,1,the,the,70,56,42
33,12,2,hypocrites,hypocrites,70,56,42
33,12,3,and,and,70,56,42
33,12,4,those,those,70,56,42
33,12,5,in,in,70,56,42
33,12,6,whose,whose,70,56,42
33,12,7,hearts,hearts,70,56,42
33,12,8,is,is,70,56,42
33,12,9,sickness,sickness,70,56,42
33,12,10,"said,",said,70,56,42
33,12,11,“God,god,70,56,42
33,12,12,and,and,70,56,42
33,12,13,His,his,70,56,42
33,12,14,Messenger,messenger,70,56,42
33,12,15,promised,promised,70,56,42
33,12,16,us,us,70,56,42
33,12,17,nothing,nothing,70,56,42
33,12,18,but,but,70,56,42
33,12,19,illusion.”,illusion,70,56,42
33,13,0,And,and,70,56,42
33,13,1,when,when,70,56,42
33,13,2,a,a,70,56,42
33,13,3,group,group,70,56,42
33,13,4,of,of,70,56,42
33,13,5,them,them,70,56,42
33,13,6,"said,",said,70,56,42
33,13,7,“O,o,70,56,42
33,13,8,people,people,70,56,42
33,13,9,of,of,70,56,42
33,13,10,"Yathrib,",yathrib,70,56,42
33,13,11,you,you,70,56,42
33,13,12,cannot,cannot,70,56,42
33,13,13,make,make,70,56,42
33,13,14,a,a,70,56,42
33,13,15,"stand,",stand,70,56,42
33,13,16,so,so,70,56,42
33,13,17,retreat.”,retreat,70,56,42
33,13,18,And,and,70,56,42
33,13,19,a,a,70,56,42
33,13,20,faction,faction,70,56,42
33,13,21,of,of,70,56,42
33,13,22,them,them,70,56,42
33,13,23,asked,asked,70,56,42
33,13,24,the,the,70,56,42
33,13,25,Prophet,prophet,70,56,42
33,13,26,to,to,70,56,42
33,13,27,excuse,excuse,70,56,42
33,13,28,"them,",them,70,56,42
33,13,29,"saying,",saying,70,56,42
33,13,30,“Our,our,70,56,42
33,13,31,homes,homes,70,56,42
33,13,32,are,are,70,56,42
33,13,33,"exposed,”",exposed,70,56,42
33,13,34,although,although,70,56,42
33,13,35,they,they,70,56,42
33,13,36,were,were,70,56,42
33,13,37,not,not,70,56,42
33,13,38,exposed.,exposed,70,56,42
33,13,39,They,they,70,56,42
33,13,40,only,only,70,56,42
33,13,41,wanted,wanted,70,56,42
33,13,42,to,to,70,56,42
33,13,43,flee.,flee,70,56,42
33,14,0,Had,had,70,56,42
33,14,1,it,it,70,56,42
33,14,2,been,been,70,56,42
33,14,3,invaded,invaded,70,56,42
33,14,4,from,from,70,56,42
33,14,5,its,its,70,56,42
33,14,6,"sides,",sides,70,56,42
33,14,7,and,and,70,56,42
33,14,8,they,they,70,56,42
33,14,9,were,were,70,56,42
33,14,10,asked,asked,70,56,42
33,14,11,to,to,70,56,42
33,14,12,"dissent,",dissent,70,56,42
33,14,13,they,they,70,56,42
33,14,14,would,would,70,56,42
33,14,15,have,have,70,56,42
33,14,16,done,done,70,56,42
33,14,17,so,so,70,56,42
33,14,18,with,with,70,56,42
33,14,19,little,little,70,56,42
33,14,20,hesitation.,hesitation,70,56,42
33,15,0,Although,although,70,56,42
33,15,1,they,they,70,56,42
33,15,2,had,had,70,56,42
33,15,3,made,made,70,56,42
33,15,4,a,a,70,56,42
33,15,5,pledged,pledged,70,56,42
33,15,6,to,to,70,56,42
33,15,7,"God,",god,70,56,42
33,15,8,in,in,70,56,42
33,15,9,the,the,70,56,42
33,15,10,"past,",past,70,56,42
33,15,11,that,that,70,56,42
33,15,12,they,they,70,56,42
33,15,13,will,will,70,56,42
33,15,14,not,not,70,56,42
33,15,15,turn,turn,70,56,42
33,15,16,their,their,70,56,42
33,15,17,backs.,backs,70,56,42
33,15,18,A,a,70,56,42
33,15,19,pledge,pledge,70,56,42
33,15,20,to,to,70,56,42
33,15,21,God,god,70,56,42
33,15,22,is,is,70,56,42
33,15,23,a,a,70,56,42
33,15,24,responsibility.,responsibility,70,56,42
33,16,0,"Say,",say,70,56,42
33,16,1,“Flight,flight,70,56,42
33,16,2,will,will,70,56,42
33,16,3,not,not,70,56,42
33,16,4,benefit,benefit,70,56,42
33,16,5,"you,",you,70,56,42
33,16,6,if,if,70,56,42
33,16,7,you,you,70,56,42
33,16,8,flee,flee,70,56,42
33,16,9,from,from,70,56,42
33,16,10,death,death,70,56,42
33,16,11,or,or,70,56,42
33,16,12,"killing,",killing,70,56,42
33,16,13,even,even,70,56,42
33,16,14,then,then,70,56,42
33,16,15,you,you,70,56,42
33,16,16,will,will,70,56,42
33,16,17,be,be,70,56,42
33,16,18,given,given,70,56,42
33,16,19,only,only,70,56,42
33,16,20,brief,brief,70,56,42
33,16,21,enjoyment.”,enjoyment,70,56,42
33,17,0,"Say,",say,70,56,42
33,17,1,“Who,who,70,56,42
33,17,2,is,is,70,56,42
33,17,3,it,it,70,56,42
33,17,4,who,who,70,56,42
33,17,5,will,will,70,56,42
33,17,6,shield,shield,70,56,42
33,17,7,you,you,70,56,42
33,17,8,from,from,70,56,42
33,17,9,"God,",god,70,56,42
33,17,10,if,if,70,56,42
33,17,11,He,he,70,56,42
33,17,12,intends,intends,70,56,42
33,17,13,adversity,adversity,70,56,42
33,17,14,for,for,70,56,42
33,17,15,"you,",you,70,56,42
33,17,16,or,or,70,56,42
33,17,17,intends,intends,70,56,42
33,17,18,mercy,mercy,70,56,42
33,17,19,for,for,70,56,42
33,17,20,you?”,you,70,56,42
33,17,21,Besides,besides,70,56,42
33,17,22,"God,",god,70,56,42
33,17,23,they,they,70,56,42
33,17,24,will,will,70,56,42
33,17,25,find,find,70,56,42
33,17,26,for,for,70,56,42
33,17,27,themselves,themselves,70,56,42
33,17,28,neither,neither,70,56,42
33,17,29,friend,friend,70,56,42
33,17,30,nor,nor,70,56,42
33,17,31,helper.,helper,70,56,42
33,18,0,God,god,70,56,42
33,18,1,already,already,70,56,42
33,18,2,knows,knows,70,56,42
33,18,3,the,the,70,56,42
33,18,4,hinderers,hinderers,70,56,42
33,18,5,among,among,70,56,42
33,18,6,"you,",you,70,56,42
33,18,7,and,and,70,56,42
33,18,8,those,those,70,56,42
33,18,9,who,who,70,56,42
33,18,10,say,say,70,56,42
33,18,11,to,to,70,56,42
33,18,12,their,their,70,56,42
33,18,13,"brethren,",brethren,70,56,42
33,18,14,“Come,come,70,56,42
33,18,15,and,and,70,56,42
33,18,16,join,join,70,56,42
33,18,17,us.”,us,70,56,42
33,18,18,Rarely,rarely,70,56,42
33,18,19,do,do,70,56,42
33,18,20,they,they,70,56,42
33,18,21,mobilize,mobilize,70,56,42
33,18,22,for,for,70,56,42
33,18,23,battle.,battle,70,56,42
33,19,0,Being,being,70,56,42
33,19,1,stingy,stingy,70,56,42
33,19,2,towards,towards,70,56,42
33,19,3,you.,you,70,56,42
33,19,4,And,and,70,56,42
33,19,5,when,when,70,56,42
33,19,6,fear,fear,70,56,42
33,19,7,"approaches,",approaches,70,56,42
33,19,8,you,you,70,56,42
33,19,9,see,see,70,56,42
33,19,10,them,them,70,56,42
33,19,11,staring,staring,70,56,42
33,19,12,at,at,70,56,42
33,19,13,you—their,youtheir,70,56,42
33,19,14,eyes,eyes,70,56,42
33,19,15,rolling—like,rollinglike,70,56,42
33,19,16,someone,someone,70,56,42
33,19,17,fainting,fainting,70,56,42
33,19,18,at,at,70,56,42
33,19,19,death.,death,70,56,42
33,19,20,"Then,",then,70,56,42
33,19,21,when,when,70,56,42
33,19,22,panic,panic,70,56,42
33,19,23,is,is,70,56,42
33,19,24,"over,",over,70,56,42
33,19,25,they,they,70,56,42
33,19,26,whip,whip,70,56,42
33,19,27,you,you,70,56,42
33,19,28,with,with,70,56,42
33,19,29,sharp,sharp,70,56,42
33,19,30,tongues.,tongues,70,56,42
33,19,31,They,they,70,56,42
33,19,32,resent,resent,70,56,42
33,19,33,you,you,70,56,42
33,19,34,any,any,70,56,42
33,19,35,good.,good,70,56,42
33,19,36,These,these,70,56,42
33,19,37,have,have,70,56,42
33,19,38,never,never,70,56,42
33,19,39,"believed,",believed,70,56,42
33,19,40,so,so,70,56,42
33,19,41,God,god,70,56,42
33,19,42,has,has,70,56,42
33,19,43,nullified,nullified,70,56,42
33,19,44,their,their,70,56,42
33,19,45,works;,works,70,56,42
33,19,46,a,a,70,56,42
33,19,47,matter,matter,70,56,42
33,19,48,easy,easy,70,56,42
33,19,49,for,for,70,56,42
33,19,50,God.,god,70,56,42
33,20,0,They,they,70,56,42
33,20,1,assumed,assumed,70,56,42
33,20,2,that,that,70,56,42
33,20,3,the,the,70,56,42
33,20,4,confederates,confederates,70,56,42
33,20,5,had,had,70,56,42
33,20,6,not,not,70,56,42
33,20,7,withdrawn.,withdrawn,70,56,42
33,20,8,But,but,70,56,42
33,20,9,were,were,70,56,42
33,20,10,the,the,70,56,42
33,20,11,confederates,confederates,70,56,42
33,20,12,to,to,70,56,42
33,20,13,"advance,",advance,70,56,42
33,20,14,they,they,70,56,42
33,20,15,would,would,70,56,42
33,20,16,wish,wish,70,56,42
33,20,17,they,they,70,56,42
33,20,18,were,were,70,56,42
33,20,19,in,in,70,56,42
33,20,20,the,the,70,56,42
33,20,21,desert,desert,70,56,42
33,20,22,with,with,70,56,42
33,20,23,the,the,70,56,42
33,20,24,"Bedouins,",bedouins,70,56,42
33,20,25,inquiring,inquiring,70,56,42
33,20,26,about,about,70,56,42
33,20,27,your,your,70,56,42
33,20,28,news.,news,70,56,42
33,20,29,And,and,70,56,42
33,20,30,if,if,70,56,42
33,20,31,they,they,70,56,42
33,20,32,were,were,70,56,42
33,20,33,among,among,70,56,42
33,20,34,"you,",you,70,56,42
33,20,35,they,they,70,56,42
33,20,36,would,would,70,56,42
33,20,37,have,have,70,56,42
33,20,38,done,done,70,56,42
33,20,39,little,little,70,56,42
33,20,40,fighting.,fighting,70,56,42
33,21,0,You,you,70,56,42
33,21,1,have,have,70,56,42
33,21,2,an,an,70,56,42
33,21,3,excellent,excellent,70,56,42
33,21,4,example,example,70,56,42
33,21,5,in,in,70,56,42
33,21,6,the,the,70,56,42
33,21,7,Messenger,messenger,70,56,42
33,21,8,of,of,70,56,42
33,21,9,God;,god,70,56,42
33,21,10,for,for,70,56,42
33,21,11,anyone,anyone,70,56,42
33,21,12,who,who,70,56,42
33,21,13,seeks,seeks,70,56,42
33,21,14,God,god,70,56,42
33,21,15,and,and,70,56,42
33,21,16,the,the,70,56,42
33,21,17,Last,last,70,56,42
33,21,18,"Day,",day,70,56,42
33,21,19,and,and,70,56,42
33,21,20,remembers,remembers,70,56,42
33,21,21,God,god,70,56,42
33,21,22,frequently.,frequently,70,56,42
33,22,0,And,and,70,56,42
33,22,1,when,when,70,56,42
33,22,2,the,the,70,56,42
33,22,3,believers,believers,70,56,42
33,22,4,saw,saw,70,56,42
33,22,5,the,the,70,56,42
33,22,6,"confederates,",confederates,70,56,42
33,22,7,they,they,70,56,42
33,22,8,"said,",said,70,56,42
33,22,9,“This,this,70,56,42
33,22,10,is,is,70,56,42
33,22,11,what,what,70,56,42
33,22,12,God,god,70,56,42
33,22,13,and,and,70,56,42
33,22,14,His,his,70,56,42
33,22,15,messenger,messenger,70,56,42
33,22,16,have,have,70,56,42
33,22,17,promised,promised,70,56,42
33,22,18,us;,us,70,56,42
33,22,19,and,and,70,56,42
33,22,20,God,god,70,56,42
33,22,21,and,and,70,56,42
33,22,22,His,his,70,56,42
33,22,23,messenger,messenger,70,56,42
33,22,24,have,have,70,56,42
33,22,25,told,told,70,56,42
33,22,26,the,the,70,56,42
33,22,27,truth.”,truth,70,56,42
33,22,28,And,and,70,56,42
33,22,29,it,it,70,56,42
33,22,30,only,only,70,56,42
33,22,31,increased,increased,70,56,42
33,22,32,them,them,70,56,42
33,22,33,in,in,70,56,42
33,22,34,faith,faith,70,56,42
33,22,35,and,and,70,56,42
33,22,36,submission.,submission,70,56,42
33,23,0,Of,of,70,56,42
33,23,1,the,the,70,56,42
33,23,2,believers,believers,70,56,42
33,23,3,are,are,70,56,42
33,23,4,men,men,70,56,42
33,23,5,who,who,70,56,42
33,23,6,are,are,70,56,42
33,23,7,true,true,70,56,42
33,23,8,to,to,70,56,42
33,23,9,what,what,70,56,42
33,23,10,they,they,70,56,42
33,23,11,pledged,pledged,70,56,42
33,23,12,to,to,70,56,42
33,23,13,God.,god,70,56,42
33,23,14,Some,some,70,56,42
33,23,15,of,of,70,56,42
33,23,16,them,them,70,56,42
33,23,17,have,have,70,56,42
33,23,18,fulfilled,fulfilled,70,56,42
33,23,19,their,their,70,56,42
33,23,20,vows;,vows,70,56,42
33,23,21,and,and,70,56,42
33,23,22,some,some,70,56,42
33,23,23,are,are,70,56,42
33,23,24,still,still,70,56,42
33,23,25,"waiting,",waiting,70,56,42
33,23,26,and,and,70,56,42
33,23,27,never,never,70,56,42
33,23,28,wavering.,wavering,70,56,42
33,24,0,That,that,70,56,42
33,24,1,God,god,70,56,42
33,24,2,may,may,70,56,42
33,24,3,reward,reward,70,56,42
33,24,4,the,the,70,56,42
33,24,5,truthful,truthful,70,56,42
33,24,6,for,for,70,56,42
33,24,7,their,their,70,56,42
33,24,8,truthfulness;,truthfulness,70,56,42
33,24,9,and,and,70,56,42
33,24,10,punish,punish,70,56,42
33,24,11,the,the,70,56,42
33,24,12,"hypocrites,",hypocrites,70,56,42
33,24,13,if,if,70,56,42
33,24,14,He,he,70,56,42
33,24,15,"wills,",wills,70,56,42
33,24,16,or,or,70,56,42
33,24,17,pardon,pardon,70,56,42
33,24,18,them.,them,70,56,42
33,24,19,God,god,70,56,42
33,24,20,is,is,70,56,42
33,24,21,Forgiving,forgiving,70,56,42
33,24,22,and,and,70,56,42
33,24,23,Merciful.,merciful,70,56,42
33,25,0,God,god,70,56,42
33,25,1,repelled,repelled,70,56,42
33,25,2,the,the,70,56,42
33,25,3,disbelievers,disbelievers,70,56,42
33,25,4,in,in,70,56,42
33,25,5,their,their,70,56,42
33,25,6,rage;,rage,70,56,42
33,25,7,they,they,70,56,42
33,25,8,gained,gained,70,56,42
33,25,9,no,no,70,56,42
33,25,10,advantage.,advantage,70,56,42
33,25,11,God,god,70,56,42
33,25,12,thus,thus,70,56,42
33,25,13,spared,spared,70,56,42
33,25,14,the,the,70,56,42
33,25,15,believers,believers,70,56,42
33,25,16,combat.,combat,70,56,42
33,25,17,God,god,70,56,42
33,25,18,is,is,70,56,42
33,25,19,Strong,strong,70,56,42
33,25,20,and,and,70,56,42
33,25,21,Mighty.,mighty,70,56,42
33,26,0,And,and,70,56,42
33,26,1,He,he,70,56,42
33,26,2,brought,brought,70,56,42
33,26,3,down,down,70,56,42
33,26,4,from,from,70,56,42
33,26,5,their,their,70,56,42
33,26,6,strongholds,strongholds,70,56,42
33,26,7,those,those,70,56,42
33,26,8,of,of,70,56,42
33,26,9,the,the,70,56,42
33,26,10,People,people,70,56,42
33,26,11,of,of,70,56,42
33,26,12,the,the,70,56,42
33,26,13,Book,book,70,56,42
33,26,14,who,who,70,56,42
33,26,15,backed,backed,70,56,42
33,26,16,"them,",them,70,56,42
33,26,17,and,and,70,56,42
33,26,18,He,he,70,56,42
33,26,19,threw,threw,70,56,42
33,26,20,terror,terror,70,56,42
33,26,21,into,into,70,56,42
33,26,22,their,their,70,56,42
33,26,23,hearts.,hearts,70,56,42
33,26,24,Some,some,70,56,42
33,26,25,of,of,70,56,42
33,26,26,them,them,70,56,42
33,26,27,you,you,70,56,42
33,26,28,"killed,",killed,70,56,42
33,26,29,and,and,70,56,42
33,26,30,others,others,70,56,42
33,26,31,you,you,70,56,42
33,26,32,took,took,70,56,42
33,26,33,captive.,captive,70,56,42
33,27,0,And,and,70,56,42
33,27,1,He,he,70,56,42
33,27,2,made,made,70,56,42
33,27,3,you,you,70,56,42
33,27,4,inherit,inherit,70,56,42
33,27,5,their,their,70,56,42
33,27,6,"land,",land,70,56,42
33,27,7,and,and,70,56,42
33,27,8,their,their,70,56,42
33,27,9,"homes,",homes,70,56,42
33,27,10,and,and,70,56,42
33,27,11,their,their,70,56,42
33,27,12,"possessions,",possessions,70,56,42
33,27,13,and,and,70,56,42
33,27,14,a,a,70,56,42
33,27,15,region,region,70,56,42
33,27,16,you,you,70,56,42
33,27,17,have,have,70,56,42
33,27,18,never,never,70,56,42
33,27,19,stepped,stepped,70,56,42
33,27,20,on.,on,70,56,42
33,27,21,God,god,70,56,42
33,27,22,has,has,70,56,42
33,27,23,power,power,70,56,42
33,27,24,over,over,70,56,42
33,27,25,all,all,70,56,42
33,27,26,things.,things,70,56,42
33,28,0,O,o,70,56,42
33,28,1,Prophet!,prophet,70,56,42
33,28,2,Say,say,70,56,42
33,28,3,to,to,70,56,42
33,28,4,your,your,70,56,42
33,28,5,"wives,",wives,70,56,42
33,28,6,“If,if,70,56,42
33,28,7,you,you,70,56,42
33,28,8,desire,desire,70,56,42
33,28,9,the,the,70,56,42
33,28,10,life,life,70,56,42
33,28,11,of,of,70,56,42
33,28,12,this,this,70,56,42
33,28,13,world,world,70,56,42
33,28,14,and,and,70,56,42
33,28,15,its,its,70,56,42
33,28,16,"finery,",finery,70,56,42
33,28,17,then,then,70,56,42
33,28,18,let,let,70,56,42
33,28,19,me,me,70,56,42
33,28,20,compensate,compensate,70,56,42
33,28,21,"you,",you,70,56,42
33,28,22,and,and,70,56,42
33,28,23,release,release,70,56,42
33,28,24,you,you,70,56,42
33,28,25,kindly.,kindly,70,56,42
33,29,0,But,but,70,56,42
33,29,1,if,if,70,56,42
33,29,2,you,you,70,56,42
33,29,3,desire,desire,70,56,42
33,29,4,"God,",god,70,56,42
33,29,5,His,his,70,56,42
33,29,6,"Messenger,",messenger,70,56,42
33,29,7,and,and,70,56,42
33,29,8,the,the,70,56,42
33,29,9,Home,home,70,56,42
33,29,10,of,of,70,56,42
33,29,11,the,the,70,56,42
33,29,12,"Hereafter,",hereafter,70,56,42
33,29,13,then,then,70,56,42
33,29,14,God,god,70,56,42
33,29,15,has,has,70,56,42
33,29,16,prepared,prepared,70,56,42
33,29,17,for,for,70,56,42
33,29,18,the,the,70,56,42
33,29,19,righteous,righteous,70,56,42
33,29,20,among,among,70,56,42
33,29,21,you,you,70,56,42
33,29,22,a,a,70,56,42
33,29,23,magnificent,magnificent,70,56,42
33,29,24,compensation.”,compensation,70,56,42
33,30,0,O,o,70,56,42
33,30,1,wives,wives,70,56,42
33,30,2,of,of,70,56,42
33,30,3,the,the,70,56,42
33,30,4,Prophet!,prophet,70,56,42
33,30,5,Whoever,whoever,70,56,42
33,30,6,of,of,70,56,42
33,30,7,you,you,70,56,42
33,30,8,commits,commits,70,56,42
33,30,9,a,a,70,56,42
33,30,10,proven,proven,70,56,42
33,30,11,"indecency,",indecency,70,56,42
33,30,12,the,the,70,56,42
33,30,13,punishment,punishment,70,56,42
33,30,14,for,for,70,56,42
33,30,15,her,her,70,56,42
33,30,16,will,will,70,56,42
33,30,17,be,be,70,56,42
33,30,18,doubled.,doubled,70,56,42
33,30,19,And,and,70,56,42
33,30,20,that,that,70,56,42
33,30,21,would,would,70,56,42
33,30,22,be,be,70,56,42
33,30,23,easy,easy,70,56,42
33,30,24,for,for,70,56,42
33,30,25,God.,god,70,56,42
33,31,0,But,but,70,56,42
33,31,1,whoever,whoever,70,56,42
33,31,2,of,of,70,56,42
33,31,3,you,you,70,56,42
33,31,4,remains,remains,70,56,42
33,31,5,obedient,obedient,70,56,42
33,31,6,to,to,70,56,42
33,31,7,God,god,70,56,42
33,31,8,and,and,70,56,42
33,31,9,His,his,70,56,42
33,31,10,"Messenger,",messenger,70,56,42
33,31,11,and,and,70,56,42
33,31,12,acts,acts,70,56,42
33,31,13,"righteously,",righteously,70,56,42
33,31,14,We,we,70,56,42
33,31,15,will,will,70,56,42
33,31,16,give,give,70,56,42
33,31,17,her,her,70,56,42
33,31,18,a,a,70,56,42
33,31,19,double,double,70,56,42
33,31,20,reward;,reward,70,56,42
33,31,21,and,and,70,56,42
33,31,22,We,we,70,56,42
33,31,23,have,have,70,56,42
33,31,24,prepared,prepared,70,56,42
33,31,25,for,for,70,56,42
33,31,26,her,her,70,56,42
33,31,27,a,a,70,56,42
33,31,28,generous,generous,70,56,42
33,31,29,provision.,provision,70,56,42
33,32,0,O,o,70,56,42
33,32,1,wives,wives,70,56,42
33,32,2,of,of,70,56,42
33,32,3,the,the,70,56,42
33,32,4,Prophet!,prophet,70,56,42
33,32,5,You,you,70,56,42
33,32,6,are,are,70,56,42
33,32,7,not,not,70,56,42
33,32,8,like,like,70,56,42
33,32,9,any,any,70,56,42
33,32,10,other,other,70,56,42
33,32,11,"women,",women,70,56,42
33,32,12,if,if,70,56,42
33,32,13,you,you,70,56,42
33,32,14,observe,observe,70,56,42
33,32,15,piety.,piety,70,56,42
33,32,16,So,so,70,56,42
33,32,17,do,do,70,56,42
33,32,18,not,not,70,56,42
33,32,19,speak,speak,70,56,42
33,32,20,too,too,70,56,42
33,32,21,"softly,",softly,70,56,42
33,32,22,lest,lest,70,56,42
33,32,23,the,the,70,56,42
33,32,24,sick,sick,70,56,42
33,32,25,at,at,70,56,42
33,32,26,heart,heart,70,56,42
33,32,27,lusts,lusts,70,56,42
33,32,28,after,after,70,56,42
33,32,29,"you,",you,70,56,42
33,32,30,but,but,70,56,42
33,32,31,speak,speak,70,56,42
33,32,32,in,in,70,56,42
33,32,33,an,an,70,56,42
33,32,34,appropriate,appropriate,70,56,42
33,32,35,manner.,manner,70,56,42
33,33,0,And,and,70,56,42
33,33,1,settle,settle,70,56,42
33,33,2,in,in,70,56,42
33,33,3,your,your,70,56,42
33,33,4,homes;,homes,70,56,42
33,33,5,and,and,70,56,42
33,33,6,do,do,70,56,42
33,33,7,not,not,70,56,42
33,33,8,display,display,70,56,42
33,33,9,"yourselves,",yourselves,70,56,42
33,33,10,as,as,70,56,42
33,33,11,in,in,70,56,42
33,33,12,the,the,70,56,42
33,33,13,former,former,70,56,42
33,33,14,days,days,70,56,42
33,33,15,of,of,70,56,42
33,33,16,ignorance.,ignorance,70,56,42
33,33,17,And,and,70,56,42
33,33,18,perform,perform,70,56,42
33,33,19,the,the,70,56,42
33,33,20,"prayer,",prayer,70,56,42
33,33,21,and,and,70,56,42
33,33,22,give,give,70,56,42
33,33,23,regular,regular,70,56,42
