term_str,n,gloss
themonly,1,
themout,1,
themsatan,1,
themselves,113,
themthe,4,
themthere,1,
themthese,2,
themthey,4,
themthose,1,
themuntil,1,
themwill,1,
themwith,1,
themyou,1,
then,553,
there,268,
thereafter,7,
thereby,20,
therefore,12,
therefrom,3,
therein,91,
thereinwe,1,
thereof,5,
thereofhis,1,
thereupon,9,
therewith,1,
these,160,
thesegod,4,
thesehe,1,
thesetheir,6,
thesethey,1,
thesewe,1,
they,2800,
thick,2,
thief,1,
thieves,2,
thing,19,
things,107,
thingsso,1,
think,46,
thinking,6,
thinks,1,
thinkthose,1,
third,3,
thirst,1,
thirsty,3,
thirty,2,
this,433,
thisbefore,1,
thisonly,1,
thorns,2,
thorny,1,
thoroughly,2,
those,1164,
thosei,1,
thosetheir,2,
thosewe,1,
though,57,
thought,14,
thoughts,5,
thousand,13,
thousands,1,
threat,1,
threaten,4,
threats,2,
three,19,
threshold,1,
threw,13,
thrive,1,
throat,1,
throats,2,
throne,28,
thrones,2,
throng,3,
throngs,2,
through,49,
throughand,1,
throughout,3,
throw,20,
throwing,2,
thrown,6,
thrust,1,
thunder,2,
thunderbolt,5,
thunderbolts,3,
thus,117,
thwart,1,
tie,2,
tied,3,
ties,3,
tight,1,
tightfisted,1,
timber,1,
time,64,
times,6,
timetables,1,
timethe,1,
timing,1,
tired,1,
tires,1,
tiring,2,
to,3249,
today,35,
together,39,
togetherthat,1,
toilet,2,
tokens,1,
told,16,
tolerant,1,
toll,1,
tombs,3,
tomorrow,4,
tone,1,
tongue,9,
tongues,9,
too,32,
took,25,
tooth,2,
top,3,
topic,1,
toppled,2,
torah,18,
torch,1,
tore,3,
torment,70,
tormented,1,
torments,1,
torn,4,
tornado,2,
torrents,1,
torrid,1,
toss,2,
tossed,1,
total,2,
totally,1,
touch,14,
touched,15,
touches,9,
towards,102,
towe,1,
tower,2,
towers,1,
town,34,
towns,10,
townships,1,
townswe,3,
townwhen,1,
toying,1,
trace,2,
traced,2,
traces,2,
track,1,
trade,4,
traded,1,
trades,1,
trading,3,
tradition,2,
trail,1,
train,1,
trained,2,
traitor,1,
traitors,1,
traits,1,
trample,1,
tranquil,1,
tranquility,4,
transaction,1,
transcendent,1,
transcends,1,
transcribing,1,
transcript,1,
transforming,1,
transgress,8,
transgressed,6,
transgresses,1,
transgressing,2,
transgression,2,
transgressor,1,
transgressors,9,
transmission,1,
transmitted,1,
transport,1,
transportation,1,
transported,2,
transporters,1,
transports,1,
trapped,1,
travel,16,
traveler,2,
travelers,1,
traveling,1,
travelled,2,
travelling,3,
travellinguntil,1,
trays,1,
treacherous,2,
treachery,1,
treasure,3,
treasureas,1,
treasured,1,
treasures,4,
treasuries,4,
treat,11,
treaty,11,
tree,20,
treeit,1,
treeits,1,
trees,7,
trellises,1,
tremble,4,
trembling,1,
tremendous,10,
tremor,2,
trench,1,
trial,5,
tribal,1,
tribe,3,
tribes,1,
trickery,2,
tried,11,
trifle,1,
triple,2,
triumph,9,
triumphant,2,
trivial,2,
troops,18,
trouble,8,
troubled,2,
troublemaker,2,
troublemakers,1,
troubles,1,
true,54,
trueand,1,
truethe,1,
truly,13,
trumpet,10,
trunk,3,
trunks,2,
trust,37,
trusted,1,
trustee,3,
trusting,1,
trusts,4,
trustworthy,5,
truth,178,
truthbringing,1,
truthfor,1,
truthfrom,1,
truthful,51,
truthfully,1,
truthfulness,2,
try,5,
trying,3,
tubba,2,
tufted,2,
tumble,2,
tumbled,1,
tumbles,1,
tunnel,1,
turbulently,1,
turmoil,2,
turn,108,
turnaround,1,
turned,72,
turning,15,
turns,24,
tuwa,2,
twelve,5,
twenty,1,
twice,10,
twig,1,
twilight,1,
twinkling,2,
twist,2,
twisting,1,
two,110,
twothirds,3,
tyrannical,2,
tyrannized,1,
tyrant,6,
ultimate,9,
umbrella,1,
umrah,3,
unable,16,
unaging,1,
unappreciative,4,
unappreciativegod,1,
unarmed,1,
unavailing,1,
unavoidable,1,
unaware,24,
unbelief,1,
unbelievers,21,
unbelieving,1,
unblinking,1,
uncertain,1,
unchaste,1,
uncivilized,1,
uncle,2,
uncles,2,
unconscious,1,
under,16,
underground,1,
undermine,3,
understand,57,
understanding,12,
understood,3,
undertake,1,
undeveloped,1,
undiminished,1,
uneducated,1,
unfair,3,
unfold,1,
unfolded,1,
unfolds,2,
unforeseen,1,
unfortunate,1,
ungenerous,1,
ungrateful,18,
ungratefulmy,1,
unheardof,1,
uninhabited,2,
unintended,1,
unintentional,2,
uninterrupted,1,
unite,2,
united,6,
universally,1,
universe,7,
universes,1,
unjust,31,
unjustified,1,
unjustly,5,
unknown,2,
unlawful,2,
unlearned,1,
unleash,4,
unleashed,7,
unless,54,
unlettered,3,
unloads,1,
unnoticed,1,
unquestionably,2,
unravels,1,
unrelenting,1,
unrighteous,2,
unrolled,1,
unseen,14,
unspecific,2,
untie,1,
until,145,
unto,4,
untouched,1,
untrue,2,
untruethoughts,1,
unveil,1,
unwavering,1,
unwilling,1,
unwillingly,5,
unwillingness,1,
up,99,
upas,1,
upbringing,1,
uphold,6,
upholds,1,
upif,1,
uplifted,1,
upon,276,
upper,2,
uppermost,1,
upraised,1,
upright,21,
uproot,1,
uprooted,3,
upsets,2,
upside,2,
urge,5,
urges,1,
urgings,1,
us,446,
use,7,
used,149,
useful,2,
users,1,
uses,1,
usgod,1,
using,1,
usreclining,1,
usthese,1,
usury,8,
uswe,2,
utensils,1,
utmost,1,
utter,5,
uttering,1,
utterly,6,
utters,1,
vacant,1,
vain,13,
valid,1,
valley,9,
valuable,1,
valuableto,1,
value,5,
valued,2,
vanish,1,
vanished,1,
vanishes,1,
vanity,5,
vanitys,1,
vanquished,1,
varieties,1,
various,8,
vast,9,
veering,1,
vegetables,1,
vegetation,5,
veil,4,
veils,1,
vein,1,
venerates,2,
vengeance,5,
vengeful,1,
venture,1,
ventured,1,
verdict,3,
verifying,2,
verse,2,
verseand,1,
verses,27,
very,14,
vessel,1,
vessels,1,
vibrates,1,
vice,1,
vicinity,1,
vicious,1,
victim,1,
victims,2,
victor,1,
victorious,3,
victors,4,
victory,23,
vie,1,
view,1,
vigil,2,
vigilant,3,
vigor,1,
vile,1,
vilest,1,
villages,1,
villains,1,
vine,1,
vines,5,
vineyards,2,
violate,9,
violated,4,
violation,1,
violations,2,
violence,3,
violent,3,
violently,2,
virginity,1,
virgins,2,
virtue,14,
virtuous,17,
visibility,2,
visible,8,
vision,14,
visions,2,
visit,2,
voice,4,
voices,4,
void,1,
volcano,1,
voluntarily,1,
volunteers,2,
vow,1,
vowed,3,
vows,4,
vying,1,
wadd,1,
wag,1,
wage,9,
wages,2,
wail,1,
wailing,1,
wait,21,
waited,1,
waiting,21,
wake,1,
walk,10,
walked,2,
walking,2,
walks,4,
wall,4,
walls,1,
wander,2,
wandered,1,
wandering,1,
want,25,
wanted,11,
wants,8,
war,3,
wardens,1,
warlords,1,
warm,2,
warmth,1,
warn,29,
warned,14,
warner,43,
warners,5,
warning,12,
warnings,21,
warns,1,
warrant,1,
wary,2,
was,390,
wash,3,
wasilah,1,
waste,18,
wasteful,2,
wastefully,1,
watch,8,
watched,1,
watcher,3,
watchers,1,
watches,1,
watchful,3,
watching,4,
watchthey,1,
water,69,
watercarrier,1,
waters,6,
watersin,1,
waver,7,
wavering,2,
waves,6,
way,92,
wayfarer,5,
waylay,1,
ways,10,
we,1773,
weak,14,
weaken,1,
weaker,2,
weakness,4,
wealth,48,
wealthier,1,
wealthy,4,
weaning,3,
weapons,4,
wear,3,
wed,2,
wedlock,1,
weep,2,
weeping,4,
weigh,4,
weighed,1,
weighs,1,
weight,13,
weighted,1,
weights,3,
welcome,3,
welfare,1,
well,42,
wellesteemed,1,
wellexperienced,1,
wellguided,1,
wellinformed,3,
wellprotected,1,
wells,2,
wellsurely,1,
went,19,
wept,1,
were,420,
west,6,
western,3,
wests,2,
wet,1,
what,1096,
whatever,82,
whatsoever,2,
wheel,1,
when,788,
whenever,30,
where,49,
wherein,17,
whereupon,7,
wherever,18,
whether,40,
which,273,
whichever,4,
while,107,
whims,1,
whined,1,
whip,2,
whisper,1,
whispered,2,
whisperer,1,
whispers,2,
whistling,1,
whit,2,
white,9,
whitened,2,
who,1723,
whoever,228,
whole,6,
wholeheartedly,2,
wholesome,3,
wholly,2,
whom,155,
whomever,98,
whore,1,
whose,74,
why,52,
wicked,31,
wickedness,6,
wide,2,
wideopen,1,
widespread,1,
widowed,1,
widows,2,
wife,26,
wifethe,1,
wiggling,1,
wild,3,
wilderness,3,
will,2134,
willed,45,
willing,6,
willingly,9,
wills,141,
willsa,1,
willslet,2,
willsthe,1,
wind,17,
windits,1,
winds,10,
wine,4,
wing,3,
wings,2,
wingsdouble,1,
wink,1,
winners,7,
winter,1,
wipe,3,
wisdom,31,
wisdombut,1,
wise,97,
wisest,2,
wish,36,
wished,4,
wishes,7,
wishful,1,
wishing,1,
witchcraft,3,
with,1076,
withdraw,8,
withdrawn,2,
withdraws,1,
withdrew,3,
wither,2,
withered,2,
withers,1,
withheld,3,
withhold,8,
withholding,1,
withholds,4,
within,26,
without,67,
withthey,1,
witness,73,
witnessed,11,
witnesses,29,
witnessing,2,
wives,31,
woe,44,
wolf,3,
woman,13,
womans,1,
womb,2,
wombs,11,
women,95,
womentheir,1,
won,2,
wonder,9,
wonderful,2,
wonders,6,
wonderthe,1,
wondrous,2,
woods,3,
woodsthese,1,
wool,3,
word,42,
words,43,
work,25,
worked,2,
worker,1,
workers,4,
working,1,
works,34,
workswe,2,
world,54,
worldly,20,
worlds,38,
worldthat,1,
worldwith,1,
worries,1,
worry,5,
worrying,1,
worse,9,
worship,115,
worshiped,9,
worshiper,1,
worshipers,7,
worshiping,11,
worships,2,
worst,13,
worthier,1,
worthy,4,
would,310,
wound,4,
woven,1,
wrap,1,
wrapped,1,
wraps,2,
wrath,17,
wreak,2,
wreaked,1,
wreck,1,
wrecked,1,
wretch,1,
wretched,6,
wretchedness,1,
wringing,1,
writ,1,
write,12,
writes,1,
writing,6,
writings,1,
written,4,
wrong,76,
wrongand,1,
wrongdoer,2,
wrongdoers,67,
wrongdoing,19,
wrongdoinggod,1,
wrongdoings,1,
wrongdoingthose,1,
wronged,39,
wrongful,1,
wrongfully,2,
wronging,3,
wrongprovided,1,
wrongs,5,
wrote,2,
ya,2,
yaghoos,1,
yaooq,1,
yard,1,
yarn,1,
yathrib,1,
year,6,
years,27,
yelling,1,
yellow,3,
yellowing,2,
yes,21,
yesterday,1,
yet,80,
yield,1,
yielding,1,
yields,3,
yoked,1,
yokes,4,
you,4428,
youa,1,
youafter,1,
youan,1,
youas,1,
youbefore,1,
youeight,1,
youexcept,1,
youfor,1,
youfrom,1,
yougod,2,
youhell,1,
youi,1,
youif,1,
youin,1,
young,1,
your,1127,
yours,24,
yoursbut,1,
yourself,22,
yourselves,51,
yourselvesfor,1,
yourselvesyou,1,
youso,1,
yousome,1,
youth,4,
youtheir,1,
youthen,1,
youthese,1,
youths,4,
youwhich,1,
youyou,1,
zaid,1,
zanjabeel,1,
zechariah,7,
zoroastrians,1,
zulqarnain,3,
